 create table myDataTable ( id int , VehicleCondition varchar (250)   , Age varchar (250)   , Gender varchar (250)   , PassengerGender varchar (250)   , Season varchar (250)   , No_of_Passengers varchar (250)   , Plate_Number varchar (250)   , WeekofMonth varchar (250)   , DriverOccupation varchar (250)   , Speed int   , Label varchar (250)   );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1   ,'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(89   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Last' , 'NonGov' , 77 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(90   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 57 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(91   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Last' , 'Govt' , 84 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(92   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 75 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(93   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 51 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(94   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'one' , 'Good' , 'Last' , 'NonGov' , 78 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(95   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 47 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(96   , 'Good' , '15-20' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Mid' , 'NonGov' , 82 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(97   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Last' , 'Govt' , 93 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(98   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'NonGov' , 98 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(99   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'one' , 'Good' , 'Start' , 'NonGov' , 86 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(100   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Last' , 'NonGov' , 57 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(101   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Last' , 'NonGov' , 78 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(102   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'two' , 'Good' , 'Mid' , 'Govt' , 40 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(103   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'one' , 'Good' , 'Start' , 'Govt' , 46 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(104   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Start' , 'Govt' , 66 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(105   , 'Good' , '21-40' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'Govt' , 49 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(106   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Last' , 'NonGov' , 42 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(107   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'two' , 'Bad' , 'Last' , 'Govt' , 54 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(108   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 60 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(109   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Start' , 'NonGov' , 91 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(110   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'Govt' , 88 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(111   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Last' , 'Govt' , 62 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(112   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Last' , 'Govt' , 86 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(113   , 'Good' , '15-20' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 65 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(114   , 'Good' , '15-20' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Mid' , 'Govt' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(115   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'two' , 'Good' , 'Last' , 'NonGov' , 74 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(116   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'two' , 'Good' , 'Mid' , 'Govt' , 64 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(117   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'two' , 'Good' , 'Start' , 'NonGov' , 96 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(118   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'NonGov' , 47 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(119   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 55 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(120   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Last' , 'Govt' , 63 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(121   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 89 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(122   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Last' , 'Govt' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(123   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Last' , 'NonGov' , 92 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(124   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'two' , 'Good' , 'Start' , 'NonGov' , 99 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(125   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'three' , 'Good' , 'Start' , 'NonGov' , 43 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(126   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 99 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(127   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Start' , 'Govt' , 72 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(128   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'NonGov' , 62 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(129   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 42 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(130   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Last' , 'NonGov' , 78 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(131   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Mid' , 'NonGov' , 55 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(132   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Last' , 'Govt' , 74 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(133   , 'Good' , '21-40' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Last' , 'Govt' , 51 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(134   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 40 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(135   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Start' , 'NonGov' , 48 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(136   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'one' , 'Good' , 'Last' , 'Govt' , 47 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(137   , 'Good' , '15-20' , 'Female' , 'Female' , 'Bad' , 'two' , 'Good' , 'Mid' , 'Govt' , 67 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(138   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Last' , 'Govt' , 50 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(139   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Last' , 'Govt' , 86 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(140   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Start' , 'NonGov' , 99 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(141   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 84 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(142   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Good' , 'Start' , 'Govt' , 48 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(143   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Start' , 'NonGov' , 65 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(144   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 41 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(145   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 88 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(146   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 81 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(147   , 'Good' , '21-40' , 'Female' , 'Female' , 'Bad' , 'two' , 'Good' , 'Mid' , 'NonGov' , 94 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(148   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Bad' , 'Mid' , 'Govt' , 59 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(149   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Last' , 'NonGov' , 47 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(150   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Bad' , 'one' , 'Good' , 'Mid' , 'NonGov' , 89 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(151   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 80 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(152   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Mid' , 'NonGov' , 69 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(153   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Good' , 'one' , 'Good' , 'Start' , 'Govt' , 76 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(154   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'one' , 'Bad' , 'Last' , 'NonGov' , 92 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(155   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Good' , 'two' , 'Good' , 'Start' , 'NonGov' , 45 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(156   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Start' , 'Govt' , 82 , 'Yes' );
